,t1,t2,x1,x2,label
519,alpha,alpha,3.5370685241000004,1.8995832402000001,2
520,alpha,alpha,2.9512224358999997,2.1420385732,2
521,alpha,alpha,3.1724600796,2.0487161032,2
522,alpha,alpha,2.7679391462000003,1.9460641419,2
523,alpha,alpha,3.1691477085,1.9953084442,2
524,alpha,alpha,3.1364048212999998,2.2748270572,2
525,alpha,alpha,3.0214389576999996,1.9125036966,2
526,alpha,alpha,2.6799182523,1.8402688074000002,2
527,alpha,alpha,3.1332185529000003,1.9848704594,2
528,alpha,alpha,3.5483329113,1.8714972679,2
529,alpha,alpha,3.1180875631,1.8764840353,2
530,alpha,alpha,3.0642927115,1.9273959356,2
531,alpha,alpha,2.7914548223,1.9475681246,2
532,alpha,alpha,2.9293967669,2.0666424885,2
533,alpha,alpha,3.0692496183999998,2.0193536541,2
534,alpha,alpha,3.4046636202,2.0206876583,2
535,alpha,alpha,3.1099263507,2.0296124214,2
536,alpha,alpha,3.2025975789,1.9983400423,2
537,alpha,alpha,2.6196814512,1.9208123762,2
538,alpha,alpha,3.1270000074,1.9221093208000002,2
539,alpha,alpha,3.1092374688,1.9916112053,2
540,alpha,alpha,2.9739546810000004,1.923173211,2
541,alpha,alpha,3.1137915388999997,2.0823092906,2
542,alpha,alpha,3.2500476289999995,2.0718287475,2
543,alpha,alpha,3.1473677573,2.0255447553,2
544,alpha,alpha,3.1572481899000002,2.0253889883,2
545,alpha,alpha,2.9984833328,1.8188858691999998,2
546,alpha,alpha,2.9131314892,1.9158779256999998,2
547,alpha,alpha,2.7702786894,2.1070476730000003,2
548,alpha,alpha,2.8013609825,2.0700862716,2
549,alpha,alpha,3.0334745518,2.0857791328,2
550,alpha,alpha,2.8277755224,1.6775702447999998,2
551,alpha,alpha,2.9855640858999997,2.2667463708,2
552,alpha,alpha,2.9919417168,2.2693049247999997,2
553,alpha,alpha,2.9388210317000003,2.1642253547,2
554,alpha,alpha,2.7624600138,1.9503479782,2
555,alpha,alpha,3.2778456551999997,1.9534621546000002,2
556,alpha,alpha,3.0257419606,1.9966501115000002,2
557,alpha,alpha,2.9911591273,2.1262247704,2
558,alpha,alpha,3.2338802283,2.0679287088,2
559,alpha,alpha,2.9133048544999998,2.1570308690999997,2
560,alpha,alpha,2.8052445012000002,1.9241495309,2
561,alpha,alpha,2.6426299462,2.120668813,2
562,alpha,alpha,3.4152714808999995,1.8268519980000002,2
563,alpha,alpha,2.9330569070999997,2.0713441156,2
564,alpha,alpha,2.8572538336,2.0647197158,2
565,alpha,alpha,3.0113094745,1.9885183423,2
566,alpha,alpha,2.9090417864,1.9265849104,2
567,alpha,alpha,3.0280553386,1.8338219845,2
568,alpha,alpha,3.3096978997,2.1741566477000003,2
569,alpha,alpha,2.9356069288,2.0406378227,2
570,alpha,alpha,2.9073801012000002,2.1200211366999997,2
571,alpha,alpha,3.2186638534,1.8898730153999999,2
572,alpha,alpha,3.2236894549,2.1658239264,2
573,alpha,alpha,3.4205403893,1.9925170635,2
574,alpha,alpha,3.0293655350999997,2.0496078090000003,2
575,alpha,alpha,3.0903574044999997,1.9904198717,2
576,alpha,alpha,2.6336724781,1.8745004532,2
577,alpha,alpha,2.9470981375,2.0256161723,2
578,alpha,alpha,2.8047629073,2.0372310786,2
579,alpha,alpha,2.8441091076,2.0881546537,2
580,alpha,alpha,2.7892243698000003,2.0937004658,2
581,alpha,alpha,2.9326740552999997,2.0754347825,2
582,alpha,alpha,2.8968604002999996,1.9508830609999999,2
583,alpha,alpha,2.9786621529,2.2160372793,2
584,alpha,alpha,3.1843158701,1.9850983250999998,2
585,alpha,alpha,2.8000158721,1.7785830166999999,2
586,alpha,alpha,3.1449009735000004,2.1750866322,2
587,alpha,alpha,2.7626545861,2.0367903197999997,2
588,alpha,alpha,3.2553730098,2.1075471044,2
589,alpha,alpha,2.8030142136,1.9940223391999998,2
590,alpha,alpha,2.7312232125,2.1430966644,2
591,alpha,alpha,2.779343495,2.0892752457,2
592,alpha,alpha,3.3486774682,2.0232622754,2
593,alpha,alpha,3.3315094044999998,1.9347428072,2
594,alpha,alpha,2.9233694652999995,2.0519785311,2
595,alpha,alpha,2.6966049575,2.2273630007,2
596,alpha,alpha,2.9534437107,2.182841303,2
597,alpha,alpha,2.9759390901,1.914193564,2
598,alpha,alpha,2.9870089367,2.2094335709,2
599,alpha,alpha,3.0239860204,1.7340827529,2
600,alpha,alpha,2.9452715595999996,1.9278522741,2
601,alpha,alpha,3.2125453261000003,1.9614019908000002,2
602,alpha,alpha,3.1318396615,1.8859826162,2
603,alpha,alpha,2.8986050449,1.8846502815000001,2
604,alpha,alpha,3.3465369873000004,2.0829349169999998,2
605,alpha,alpha,2.9467448477,1.9155075193,2
606,alpha,alpha,2.6808095299,2.0789048356,2
607,alpha,alpha,2.9668429475,2.0338267002,2
608,alpha,alpha,3.3962535368999998,2.0944693163999997,2
609,alpha,alpha,3.1754647099,1.9207125688,2
610,alpha,alpha,3.0073302544,2.1964678644,2
611,alpha,alpha,3.1778466438,1.9324506091999998,2
612,alpha,alpha,3.4146530365,1.8420860466,2
613,alpha,alpha,3.334655272,2.0017648454,2
614,alpha,alpha,3.1851679277,2.0508893765000002,2
615,alpha,alpha,3.2408970022,2.0919086361000003,2
616,alpha,alpha,2.8526184992,2.2201236869,2
617,alpha,alpha,3.2143148697000004,2.0143529688,2
618,alpha,alpha,3.2845839604,2.1691298455,2
619,alpha,alpha,2.5750316066,2.1495436907,2
620,alpha,alpha,2.6988075362,2.1203548367,2
621,alpha,alpha,2.9682086914999997,1.9107879517,2
622,alpha,alpha,2.8918445239999997,1.9015967378,2
623,alpha,alpha,2.9889889420999998,1.775044284,2
624,alpha,alpha,2.6057249004,2.0926396793,2
625,alpha,alpha,3.0180331869,1.9294288035,2
626,alpha,alpha,2.7238711793,1.9036641117,2
627,alpha,alpha,2.8949784913,2.0143683622,2
628,alpha,alpha,2.8097704765,2.0557083154,2
629,alpha,alpha,3.2421385667,2.0383704800999998,2
630,alpha,alpha,2.7394667963,1.9492133991,2
631,alpha,alpha,2.9758828205000003,1.9730320602000002,2
632,alpha,alpha,2.9297940783999996,2.0419637897,2
633,alpha,alpha,3.0387074375,2.0024026757,2
634,alpha,alpha,2.9244141363,1.94036761,2
635,alpha,alpha,3.2109379197,2.106917146,2
636,alpha,alpha,2.9701804877999995,1.9608022661000002,2
637,alpha,alpha,3.0937326299000003,1.9944922255000002,2
638,alpha,alpha,2.8461491285000005,1.9888624363999998,2
639,alpha,alpha,3.257300484,1.9700730721000002,2
640,alpha,alpha,2.7640336285000005,2.0801842759999998,2
641,alpha,alpha,2.9231637287,1.8508668384,2
642,alpha,alpha,2.9073604265,1.9893048635,2
643,alpha,alpha,2.9787593817,2.1679750764,2
644,alpha,alpha,3.0420104189,1.876259832,2
645,alpha,alpha,3.210947675,2.0782167866,2
646,alpha,alpha,2.8843605235000003,1.9239059219999999,2
647,alpha,alpha,2.8640962706999997,2.0807639258,2
648,alpha,alpha,3.0134239103,2.1217986449,2
649,alpha,alpha,2.7402386933,2.1214122031000002,2
650,alpha,alpha,3.1173515632999997,1.8423742778,2
651,alpha,alpha,2.9014190092,2.0519875319,2
652,alpha,alpha,2.9677795496,2.0738516595,2
653,alpha,alpha,3.0194794983,2.0367837618999998,2
654,alpha,alpha,3.4290232374,1.9193984472,2
655,alpha,alpha,2.8330711079000004,1.9918707344,2
656,alpha,alpha,3.2858288588,1.9218155459000001,2
657,alpha,alpha,2.8438427161,1.9408093344,2
658,alpha,alpha,2.8452376908,2.1326714709,2
659,alpha,alpha,3.266270177,1.9099521447,2
660,alpha,alpha,2.9386843687,1.9231393168000002,2
661,alpha,alpha,2.5519735224,2.1612908829,2
662,alpha,alpha,2.7952354285000003,2.0565756227,2
663,alpha,alpha,2.9149594277,1.9834214365,2
664,alpha,alpha,2.9382893631,1.9869159162,2
665,alpha,alpha,2.8578728362,2.0138712215,2
666,alpha,alpha,2.8328561794,1.9826591741,2
667,alpha,alpha,3.0248317402,1.9524697803,2
668,alpha,alpha,3.0175055435000004,1.9582148680000002,2
669,alpha,alpha,3.2078768010000003,2.0562564126,2
670,alpha,alpha,3.2144348331,2.0051595509999998,2
671,alpha,alpha,3.1410529668000002,1.9797277586000002,2
672,alpha,alpha,3.1137562331,2.0836121719,2
673,alpha,alpha,3.2427701268,2.0152256321,2
674,alpha,alpha,3.5119989261,2.0965967097,2
675,alpha,alpha,3.0842163792000004,2.1199999854,2
676,alpha,alpha,2.7990054273,2.0275999064,2
677,alpha,alpha,2.7693384776,1.9852183780000001,2
678,alpha,alpha,2.8076363905,2.1531968211000003,2
679,alpha,alpha,2.6899138068,1.8123203422999998,2
680,alpha,alpha,2.8559209878,1.8924597837000001,2
681,alpha,alpha,3.1822816164999996,2.0237052492,2
682,alpha,alpha,2.4890157338999996,2.0276776281999997,2
683,alpha,alpha,3.0647848455,2.2160037651,2
684,alpha,alpha,2.5292174687,2.0061292017,2
685,alpha,alpha,2.9792523297000004,1.824469736,2
686,alpha,alpha,3.1656446312,1.890806765,2
687,alpha,alpha,2.8186245070999996,2.2255556261000002,2
688,alpha,alpha,3.1013619591,1.9959734931,2
689,alpha,alpha,3.0501456574,1.8982519733,2
690,alpha,alpha,3.1663507419999997,1.9781211975,2
691,alpha,alpha,2.7900551307,1.9753199168,2
692,alpha,alpha,2.9022614114,2.0357483683,2
693,alpha,alpha,2.9326915721,1.9986693578999999,2
694,alpha,alpha,3.0847366429000003,1.9879792045,2
695,alpha,alpha,3.077179895,2.0582809756000002,2
696,alpha,alpha,3.0041377277,1.9171983511000001,2
697,alpha,alpha,2.8001176443999998,1.9773146796,2
698,alpha,alpha,2.6961061501,1.8969483436,2
699,alpha,alpha,3.1073865762,2.1549254119,2
700,alpha,alpha,2.9742098051999997,2.0874238365,2
701,alpha,alpha,2.9890380959,2.0477918505,2
702,alpha,alpha,2.9302840922000004,2.0973321933,2
703,alpha,alpha,2.9078795085,2.069050055,2
704,alpha,alpha,3.0368357463,1.9680717931,2
705,alpha,alpha,2.5750843369,1.9810712648,2
706,alpha,alpha,3.1490052382,1.8963053562999999,2
707,alpha,alpha,2.8079491193,2.0949573975,2
708,alpha,alpha,2.9112322235000003,1.8344511813,2
709,alpha,alpha,3.0169730563,1.9379249821000002,2
710,alpha,alpha,2.8627445738999997,1.9233253772999999,2
711,alpha,alpha,3.1100761592,1.8461161613,2
712,alpha,alpha,3.0157304971,1.8644361553,2
713,alpha,alpha,3.0883774419,1.9152203151,2
714,alpha,alpha,2.771354935,2.0945502575,2
715,alpha,alpha,3.167172222,2.023171671,2
716,alpha,alpha,2.9755295144,1.825354421,2
717,alpha,alpha,3.08356012,1.8186345056,2
718,alpha,alpha,2.8992332229000004,1.9060875118,2
719,alpha,alpha,3.0888441313999997,2.2203470325,2
720,alpha,alpha,3.3910824955,2.0376958861000003,2
721,alpha,alpha,2.8029977177,2.0164374803,2
722,alpha,alpha,3.0468320949,2.086918736,2
723,alpha,alpha,3.2293258649000003,1.8722687853,2
724,alpha,alpha,3.4562096212,2.0443109662,2
725,alpha,alpha,2.963343768,2.0859493393,2
726,alpha,alpha,2.8830880026,2.0493745926,2
727,alpha,alpha,3.1365395602999997,2.0001942076,2
728,alpha,alpha,2.9625909795,1.8354890072999999,2
729,alpha,alpha,2.8834575025999998,2.0672289692,2
730,alpha,alpha,2.8238630351,2.1165822051,2
731,alpha,alpha,2.9842307619,2.182443642,2
732,alpha,alpha,3.1462145438999998,2.0926543593,2
733,alpha,alpha,3.3878327481,2.1065353059,2
734,alpha,alpha,3.5174002521,1.9005921143,2
735,alpha,alpha,2.8063352854000003,2.0922520127,2
736,alpha,alpha,3.3315672564,1.9342871541,2
737,alpha,alpha,2.9965909488999998,2.1228535847,2
738,alpha,alpha,3.302910608,2.1497236875,2
739,alpha,alpha,2.6734350891,1.9786586571,2
740,alpha,alpha,3.3773135492,2.0512104819999997,2
741,alpha,alpha,2.9392559197000003,1.936790012,2
742,alpha,alpha,3.2753653271,1.8870866294,2
743,alpha,alpha,2.7756611814,2.0130834322,2
744,alpha,alpha,3.5743984506,2.0218212294,2
745,alpha,alpha,2.9129850041000003,2.0080405282,2
746,alpha,alpha,2.9596191944,2.0008557063,2
747,alpha,alpha,2.9342515347000004,2.0391039885,2
748,alpha,alpha,3.1835299113,1.9529511927,2
749,alpha,alpha,2.8533965867,1.9434063128999999,2
750,alpha,alpha,2.794166565,1.9385551628,2
751,alpha,alpha,2.9739487454000004,2.1148767319,2
752,alpha,alpha,3.1368380393,1.9962053318000001,2
753,alpha,alpha,3.031588925,2.1332162322999997,2
754,alpha,alpha,3.1035552559,1.9314693912,2
755,alpha,alpha,3.0265633345999996,2.0394314832,2
756,alpha,alpha,3.1238641467000003,1.954198376,2
757,alpha,alpha,3.0303981097,1.7087893035,2
758,alpha,alpha,3.3684390802999995,2.0440897937,2
759,alpha,alpha,2.8814850919,1.9402781091999999,2
760,alpha,alpha,2.9192857834,1.816647897,2
761,alpha,alpha,2.8393071304000004,1.9617516535,2
762,alpha,alpha,3.0905956731999997,1.8827357474000002,2
763,alpha,alpha,3.2135964366,2.1501615318000002,2
764,alpha,alpha,3.2712500367,1.8305368244,2
765,alpha,alpha,2.8586490051999998,1.8898599042,2
766,alpha,alpha,3.0308508035000004,1.9715361521,2
767,alpha,alpha,2.7289053033,2.1422282448,2
768,alpha,alpha,3.1121442257,1.9741734073,2
769,alpha,alpha,2.9252535199,1.9890104637000001,2
770,alpha,alpha,3.4314865916,1.9513960407,2
771,alpha,alpha,3.1149210117000004,2.0987079383,2
772,alpha,alpha,3.0905283109,2.0814286497,2
773,alpha,alpha,2.975785526,1.939310516,2
774,alpha,alpha,2.6758594338,2.0178654933,2
775,alpha,alpha,3.0474063327999996,2.0983503901,2
776,alpha,alpha,3.1750173485000004,2.1477323725,2
777,alpha,alpha,2.4910231993000003,1.9833717922999998,2
778,alpha,alpha,2.8886501612,1.8341395559,2
779,alpha,alpha,2.9298044482,2.0265298692,2
780,alpha,alpha,3.1475857197000003,1.9321910962,2
781,alpha,alpha,3.0597050656,1.8984353309,2
782,alpha,alpha,3.1481150912,2.0896574547999998,2
783,alpha,alpha,2.9306209485,2.0817074663999997,2
784,alpha,alpha,3.1580743245,2.0688413116,2
785,alpha,alpha,2.8290607145999997,1.8982403987,2
786,alpha,alpha,3.107138945,1.9526860217,2
787,alpha,alpha,2.8783025804,2.0349795881,2
788,alpha,alpha,3.1519338476999996,1.9614053258000002,2
789,alpha,alpha,2.7673356385,1.9988003287,2
790,alpha,alpha,3.0462186539999996,2.0581536256999997,2
791,alpha,alpha,3.1022707427999996,2.0928018953,2
792,alpha,alpha,3.2029506832,2.0014511457,2
793,alpha,alpha,3.1055608423,2.0668552121,2
794,alpha,alpha,3.3416539347000005,2.0131685764,2
795,alpha,alpha,2.6998090924,2.0081775106,2
796,alpha,alpha,3.2639354175,2.1725520972,2
797,alpha,alpha,2.9441173995999996,2.0259228446,2
798,alpha,alpha,2.9580219569999997,1.9178307631,2
799,alpha,alpha,3.0581620826,2.0970032009,2
800,alpha,alpha,2.7594211741000003,2.0579331157,2
801,alpha,alpha,2.6640468382,1.8304430059,2
802,alpha,alpha,2.8177043064999996,1.9488884683,2
803,alpha,alpha,2.9984235826,2.0448576258,2
804,alpha,alpha,2.7230429212000002,1.8722015865000001,2
805,alpha,alpha,2.9257168758999996,1.9314490147999999,2
806,alpha,alpha,3.1601239528,2.0299331855,2
807,alpha,alpha,2.9814927854000004,2.0405481708,2
808,alpha,alpha,3.0796739964,1.9932350728000001,2
809,alpha,alpha,2.5920587353,2.151517033,2
810,alpha,alpha,3.2134309591,1.9801504156999998,2
811,alpha,alpha,2.5908133534,1.8355807258,2
812,alpha,alpha,2.6401891368,1.9754462052000001,2
813,alpha,alpha,3.1262617318,1.9683520258000002,2
814,alpha,alpha,2.9159892245999997,1.9845361072,2
815,alpha,alpha,3.1988395784,2.0939443473,2
816,alpha,alpha,3.1417869583,2.0669855389,2
817,alpha,alpha,3.2020937699000003,2.0099215068,2
818,alpha,alpha,3.2566189584,2.0651177931,2
819,alpha,alpha,2.9039568036000003,1.8359335254,2
820,alpha,alpha,3.0789218597000003,1.9492762949000002,2
821,alpha,alpha,2.9317416869,2.1550523817,2
822,alpha,alpha,2.9463611652,2.053094957,2
823,alpha,alpha,2.9984754673,2.0359569497,2
824,alpha,alpha,3.0847760837,1.9267029305,2
825,alpha,alpha,3.1501712933999997,2.0348817124000003,2
826,alpha,alpha,3.2666814091000003,1.8936742937,2
827,alpha,alpha,3.2778647941,2.0189251182,2
828,alpha,alpha,3.1560388748,1.9770947046,2
829,alpha,alpha,3.1577485448,1.9308007568,2
830,alpha,alpha,2.6609459641,2.0795677749,2
831,alpha,alpha,3.0069127807,1.9672613834000001,2
832,alpha,alpha,3.5173450673000004,2.0188010189,2
833,alpha,alpha,3.1001039183,2.0067832045,2
834,alpha,alpha,3.2506571541000002,2.0754205152000003,2
835,alpha,alpha,3.0495500177999997,2.1518842632,2
836,alpha,alpha,2.8279776114999997,2.0363847540999997,2
837,alpha,alpha,3.1249809155,1.9465457577,2
838,alpha,alpha,3.3821715795,2.1161094666999998,2
839,alpha,alpha,2.6999545946,2.1309524027,2
840,alpha,alpha,2.7724020648,1.9271820640000001,2
841,alpha,alpha,2.5210408984,2.1538840886000004,2
842,alpha,alpha,3.3691196442,2.1201393118,2
843,alpha,alpha,2.5778343161,2.0470138035,2
844,alpha,alpha,2.8394672585,1.9887762875,2
845,alpha,alpha,3.0149593061,1.9143696086000002,2
846,alpha,alpha,3.0012564299,1.8308167233000001,2
847,alpha,alpha,3.0256143143000003,1.9438490812,2
848,alpha,alpha,3.2272330931999997,1.8156134922,2
849,alpha,alpha,2.8193714907,2.0407307112,2
850,alpha,alpha,3.1434912108999997,1.8197575525,2
851,alpha,alpha,3.2918809819,1.9741844143,2
852,alpha,alpha,2.9980481913999997,1.8674988103,2
853,alpha,alpha,2.8287566799,1.7080543313999998,2
854,alpha,alpha,3.0042262991000004,2.0490888835,2
855,alpha,alpha,3.0203392713,2.0751380506,2
856,alpha,alpha,3.3219974812,2.1594354417,2
857,alpha,alpha,2.8955105082,2.0823867599,2
858,alpha,alpha,3.0405747927999998,1.9584060846,2
859,alpha,alpha,2.8647582433,1.7973814733000002,2
860,alpha,alpha,2.9356655752,2.011005184,2
861,alpha,alpha,3.2415713812,1.9285130447999999,2
862,alpha,alpha,3.0899814443999998,1.9313459816999998,2
863,alpha,alpha,2.9927730125,2.0079233392,2
864,alpha,alpha,2.7900750474000002,1.8810529734,2
865,alpha,alpha,3.2513603444,2.0657540374,2
866,alpha,alpha,2.9903239518999998,1.8968113772,2
867,alpha,alpha,2.7512499188,2.0624753908,2
868,alpha,alpha,2.7696950958,2.0997813304,2
869,alpha,alpha,3.1448277399,2.0161258925,2
870,alpha,alpha,3.029203955,1.943076781,2
871,alpha,alpha,3.0522223891,2.1467314168000002,2
872,alpha,alpha,3.0113536599,2.1889894284,2
873,alpha,alpha,2.9994980458,1.9912628428999999,2
874,alpha,alpha,3.0515891653,2.0206317653,2
875,alpha,alpha,3.0054959674,2.0766329747,2
876,alpha,alpha,3.2318987617,1.9097977713,2
877,alpha,alpha,3.3771434612,2.0174309432,2
878,alpha,alpha,3.1275556794,2.0884752299000002,2
879,alpha,alpha,2.9298862949,2.1192108337,2
880,alpha,alpha,3.0518052956,2.0374471744,2
881,alpha,alpha,2.6527468931000002,2.1360618916,2
882,alpha,alpha,3.3471693539999996,2.0109202621,2
883,alpha,alpha,3.098274444,2.1711219765000003,2
884,alpha,alpha,3.215836765,2.0728266167,2
885,alpha,alpha,2.8090564982,1.9925838529,2
886,alpha,alpha,2.9135530351999996,1.9211607853000001,2
887,alpha,alpha,3.3096774092000003,2.0778211766,2
888,alpha,alpha,2.6879618488999997,2.0416805863,2
889,alpha,alpha,3.0375279565,2.1022508991,2
890,alpha,alpha,3.0952081639999998,2.2422280383,2
891,alpha,alpha,2.7917783952999997,1.8983516827000002,2
892,alpha,alpha,3.2011062053,2.0263796335,2
893,alpha,alpha,2.6222224638,2.2508311871,2
894,alpha,alpha,3.6409757374000002,2.0433345738,2
895,alpha,alpha,3.302804653,1.9896833097,2
896,alpha,alpha,2.9695670205,2.1830410542,2
897,alpha,alpha,2.9749739458999995,2.0879073616,2
898,alpha,alpha,2.7046901025,1.8583236419999998,2
899,alpha,alpha,3.1149136923,2.0277566208,2
900,alpha,alpha,2.8838440902999998,2.0065134099,2
901,alpha,alpha,2.741835572,1.8990871291999998,2
902,alpha,alpha,2.9727743011000003,2.2264071163,2
903,alpha,alpha,3.0130330516000003,1.6733637979,2
904,alpha,alpha,3.2434577073,1.8760587288,2
905,alpha,alpha,3.0017769735,2.0529858550999998,2
906,alpha,alpha,2.8054798114999997,1.7995041555000002,2
907,alpha,alpha,3.0240613503,1.9816157585,2
908,alpha,alpha,2.983168217,2.0180798711000003,2
909,alpha,alpha,3.0098951833,1.9638507953,2
910,alpha,alpha,2.9264856887,1.9754459966,2
911,alpha,alpha,2.956418977,1.9274135716,2
912,alpha,alpha,2.8844563173,2.0118554905,2
913,alpha,alpha,2.994769686,1.9583888299,2
914,alpha,alpha,3.2730242341,2.0366035265,2
915,alpha,alpha,3.3187376466000003,2.0301014812,2
916,alpha,alpha,3.1536666995999996,2.1651887016,2
917,alpha,alpha,2.9466309599000002,2.063500716,2
918,alpha,alpha,3.4040722081,2.0302396782,2
919,alpha,alpha,2.7245402703,1.8957290608000001,2
920,alpha,alpha,2.9684002405000003,1.826325124,2
921,alpha,alpha,3.2096410758,2.0030507337,2
922,alpha,alpha,3.1488506436000003,1.8603851480000002,2
923,alpha,alpha,3.1529784991,2.0815022612000003,2
924,alpha,alpha,2.8859304994999997,1.8468155222999998,2
925,alpha,alpha,3.0586239626,2.0301559573,2
926,alpha,alpha,2.9908751367,2.3568529285,2
927,alpha,alpha,3.1242485978,2.1231321851,2
928,alpha,alpha,3.1088507577999995,2.1582984681,2
929,alpha,alpha,2.7874689329000004,2.0248793744999998,2
930,alpha,alpha,3.1592289517000003,1.8964505128,2
931,alpha,alpha,2.9671129303,1.9725895038999999,2
932,alpha,alpha,3.4318764443000003,2.0959174119,2
933,alpha,alpha,3.0860509944,2.2007603741999997,2
934,alpha,alpha,3.1967522204,2.0650673688,2
935,alpha,alpha,3.0278811722000003,1.9112474107,2
936,alpha,alpha,3.0032819065,1.8299894322999999,2
937,alpha,alpha,3.0100178714999997,2.0405745733000002,2
938,alpha,alpha,3.1140675102,2.1053132675999997,2
939,alpha,alpha,3.3066504016000002,1.8081563297999999,2
940,alpha,alpha,2.9279578383,1.9937160896000001,2
941,alpha,alpha,3.0916819061000003,2.0512320307,2
942,alpha,alpha,2.8144669092,1.8254753819,2
943,alpha,alpha,3.0960156845999998,1.8932627646,2
944,alpha,alpha,2.945809625,2.0943976463,2
945,alpha,alpha,2.8815144968,1.9264135568,2
946,alpha,alpha,2.9640866013,1.9602200636000002,2
947,alpha,alpha,2.7515712274,1.8852615802000001,2
948,alpha,alpha,3.2005462254,1.9470808741999999,2
949,alpha,alpha,3.077875137,1.8068061426,2
950,alpha,alpha,2.8247205027999995,1.9847461365999999,2
951,alpha,alpha,2.8106820702,1.9907092768,2
952,alpha,alpha,3.1518259275,2.0717252038,2
953,alpha,alpha,2.6501738168,2.1068677652,2
954,alpha,alpha,3.1221846089,1.8707244315,2
955,alpha,alpha,3.0608760199000002,1.999209194,2
956,alpha,alpha,2.7995300221,1.8922596498,2
957,alpha,alpha,2.9442890502999997,2.0048712224000003,2
958,alpha,alpha,2.5239049023,1.9939797486000002,2
959,alpha,alpha,3.082887832,2.0675473176,2
960,alpha,alpha,3.0917997858999997,2.0569057475,2
961,alpha,alpha,2.8406452694,2.0478089774,2
962,alpha,alpha,2.7333985119,1.9130273225,2
963,alpha,alpha,2.6434265127,2.0303343184,2
964,alpha,alpha,2.7643557222000004,2.0654746049,2
965,alpha,alpha,2.8933315238,1.8555040355,2
966,alpha,alpha,2.8066698655,2.0391510132,2
967,alpha,alpha,3.2991839456,1.9526268635,2
968,alpha,alpha,2.991934973,1.8872512744,2
969,alpha,alpha,3.1652414137,1.9022999256,2
970,alpha,alpha,2.8318835624000003,1.8700634462,2
971,alpha,alpha,2.7157508461,2.0825433894,2
972,alpha,alpha,2.8011382491,2.1034288756,2
973,alpha,alpha,3.2719334873,2.0390861663999997,2
974,alpha,alpha,3.2354717175,1.9930019318,2
975,alpha,alpha,3.1822832382,1.8654367443000002,2
976,alpha,alpha,2.6869501657,1.9869694650999998,2
977,alpha,alpha,2.9230986544,2.0519271294,2
978,alpha,alpha,3.0341208176,2.1684113598,2
979,alpha,alpha,3.1440752494999997,2.0518772171,2
980,alpha,alpha,3.1186854405,2.2140621634,2
981,alpha,alpha,2.7132179181000002,2.0801484265,2
982,alpha,alpha,3.0102119517,2.087967831,2
983,alpha,alpha,3.0360650379000003,1.9652010119999999,2
984,alpha,alpha,2.7261706156,1.9719204821,2
985,alpha,alpha,3.1977929985,2.1203245537999997,2
986,alpha,alpha,2.8926208243000002,1.9265306804,2
987,alpha,alpha,3.2001229364999997,1.9229309816999998,2
988,alpha,alpha,2.6506570503,2.0807910905,2
989,alpha,alpha,2.681720367,2.048748222,2
990,alpha,alpha,2.9445929154000003,2.0201744966999997,2
991,alpha,alpha,2.9916425065,1.9739144217,2
992,alpha,alpha,2.9360680333999998,1.9312312588,2
993,alpha,alpha,2.791720553,1.9913493241,2
994,alpha,alpha,3.4702529067000003,1.9329946266999998,2
995,alpha,alpha,3.0465745317,2.0861295118000003,2
996,alpha,alpha,3.1578878968,2.0595132427,2
997,alpha,alpha,3.1754140607999997,2.0838067741999997,2
998,alpha,alpha,2.8786174324,1.9685426793,2
999,alpha,alpha,3.0478703403,1.9667023525,2
1000,beta,alpha,1.5093093705,2.0727626001,2
1001,beta,alpha,1.4026754273,1.9733804335,2
1002,beta,alpha,1.4652400455,1.7619852268,2
1003,beta,alpha,1.4777060035,1.9086433369,2
1004,beta,alpha,1.4566812929,2.0812684141999998,2
1005,beta,alpha,1.7081123906,2.2430816453999998,2
1006,beta,alpha,1.515514843,2.1547960974,2
1007,beta,alpha,1.4984076231999999,1.9093913633000001,2
1008,beta,alpha,1.5235891615000001,2.0349091204,2
1009,beta,alpha,1.4465749234999998,2.0432556677,2
1010,beta,alpha,1.5903301167,2.1979226124,2
1011,beta,alpha,1.4102031668000001,1.9868145482,2
1012,beta,alpha,1.3564798213,1.8886691019,2
1013,beta,alpha,1.4280606738,2.2077683957,2
1014,beta,alpha,1.4643517181999999,1.9170540609,2
1015,beta,alpha,1.322875905,2.0313670003,2
1016,beta,alpha,1.4942107387,2.2529755713,2
1017,beta,alpha,1.6299675147,1.9882487136000002,2
1018,beta,alpha,1.6254200988,2.249680444,2
1019,beta,alpha,1.5051957641,2.1100345051,2
1020,beta,alpha,1.6690110275,2.0131229649,2
1021,beta,alpha,1.4232923058000002,2.036847463,2
1022,beta,alpha,1.4995943089,2.0806255319,2
1023,beta,alpha,1.5597137125999998,2.0449718723,2
1024,beta,alpha,1.4474144733,1.9721193633,2
1025,beta,alpha,1.658941032,2.2269986496,2
1026,beta,alpha,1.3858103343000001,1.9702411724000002,2
1027,beta,alpha,1.5887033730000002,2.0418495144,2
1028,beta,alpha,1.4878437747,1.9958707472,2
1029,beta,alpha,1.5870840401,1.9160353839,2
1030,beta,alpha,1.4973334747,1.9388627694,2
1031,beta,alpha,1.7474507687,1.9960423569999999,2
1032,beta,alpha,1.4722094811000002,1.9355919239,2
1033,beta,alpha,1.5363229984,1.9871172636,2
1034,beta,alpha,1.6999051647999999,1.9692989588,2
